GeneID	KOID	PathwayID
gid5225.0.1	K01602	map00630
gid5225.0.1	K01602	map00710
gid52268.0.1	K12604	map03018
gid52297.0.1	K18875	map04626
gid52297.0.2	K18875	map04626
gid52299.0.1	K00507	map01040
gid522.0.1	K03014	map00230
gid522.0.1	K03014	map00240
gid522.0.1	K03014	map03020
gid52304.0.1	K00873	map00010
gid52304.0.1	K00873	map00230
gid52304.0.1	K00873	map00620
gid5230.0.1	K01489	map00240
gid52317.0.1	K01915	map00220
gid52317.0.1	K01915	map00250
gid52317.0.1	K01915	map00630
gid52317.0.1	K01915	map00910
gid5232.0.1	K00382	map00010
gid5232.0.1	K00382	map00020
gid5232.0.1	K00382	map00260
gid5232.0.1	K00382	map00280
gid5232.0.1	K00382	map00620
gid5232.0.1	K00382	map00630
gid5232.0.1	K00382	map00640
gid5233.0.1	K03553	map03440
gid52340.0.1	K01919	map00270
gid52340.0.1	K01919	map00480
gid52343.0.1	K08913	map00196
gid52346.1.2	K02183	map04016
gid52346.1.2	K02183	map04070
gid52346.1.2	K02183	map04626
gid52348.0.1	K00799	map00480
gid52348.1.1	K00799	map00480
gid5234.0.1	K03845	map00510
gid52359.0.1	K05933	map00270
gid52376.0.1	K03146	map00730
gid52379.0.1	K10884	map03450
gid52390.0.1	K02706	map00195
gid52395.0.3	K01528	map04144
gid52399.0.1	K03678	map03018
gid5240.0.1	K14003	map04141
gid52415.0.4	K03006	map00230
gid52415.0.4	K03006	map00240
gid52415.0.4	K03006	map03020
gid5243.0.2	K12353	map00600
gid52446.0.1	K07901	map04144
gid5244.0.1	K05906	map00900
gid52454.0.1	K13675	map00514
gid5245.0.1	K04125	map00904
gid52463.0.1	K01756	map00230
gid52463.0.1	K01756	map00250
gid52469.0.1	K03016	map00230
gid52469.0.1	K03016	map00240
gid52469.0.1	K03016	map03020
gid52472.0.1	K13415	map04075
gid52486.0.3	K20457	map00790
gid52493.0.1	K08653	map04141
gid52501.0.1	K03237	map03013
gid52501.0.1	K03237	map04141
gid52501.0.2	K03237	map03013
gid52501.0.2	K03237	map04141
gid5253.0.1	K01177	map00500
gid52576.0.1	K04124	map00904
gid52585.0.1	K01068	map00062
gid52585.0.1	K01068	map01040
gid52588.0.1	K03257	map03013
gid5258.0.1	K05681	map02010
gid52594.0.1	K03247	map03013
gid52596.0.1	K18857	map00010
gid52596.0.1	K18857	map00071
gid52596.0.1	K18857	map00350
gid52596.0.1	K18857	map00592
gid52598.0.1	K01611	map00270
gid52598.0.1	K01611	map00330
gid52606.0.1	K14494	map04075
gid52609.0.1	K02958	map03010
gid52627.0.1	K10599	map03040
gid52627.0.1	K10599	map04120
gid52633.0.1	K05692	map04145
gid52637.0.1	K02328	map00230
gid52637.0.1	K02328	map00240
gid52637.0.1	K02328	map03030
gid52637.0.1	K02328	map03410
gid52637.0.1	K02328	map03420
gid52637.0.1	K02328	map03430
gid52637.0.1	K02328	map03440
gid52643.0.1	K12874	map03040
gid52645.0.1	K01723	map00592
gid52656.0.2	K09659	map00510
gid52689.0.1	K10808	map00230
gid52689.0.1	K10808	map00240
gid52689.0.1	K10808	map00480
gid5268.0.1	K12625	map03018
gid5268.0.1	K12625	map03040
gid52723.0.2	K14510	map04016
gid52723.0.2	K14510	map04075
gid52750.0.2	K19562	map00780
gid52761.0.1	K05749	map03013
gid52767.0.1	K13448	map04626
gid52788.0.1	K00703	map00500
gid52790.0.1	K00430	map00940
gid527.0.1	K05391	map04626
gid52813.0.2	K06965	map03015
gid5281.0.1	K10683	map03440
gid52830.0.1	K01868	map00970
gid52877.0.2	K04711	map00600
gid52888.0.1	K02695	map00195
gid5288.0.1	K10590	map04120
gid52905.0.1	K01214	map00500
gid52906.0.1	K07375	map04145
gid5290.0.1	K00799	map00480
gid52915.0.2	K01177	map00500
gid5293.0.1	K12492	map04144
gid52957.0.1	K07375	map04145
gid52973.0.2	K01890	map00970
gid52978.0.1	K00939	map00230
gid52978.0.1	K00939	map00730
gid5297.0.1	K10260	map04120
gid52983.0.1	K06689	map04120
gid52983.0.1	K06689	map04141
gid52986.0.2	K08515	map04130
gid5299.0.1	K02951	map03010
gid53012.0.1	K14677	map00220
gid53028.0.1	K08852	map04141
gid53031.0.1	K22207	map00270
gid53044.0.1	K08333	map04136
gid53054.0.1	K00605	map00260
gid53054.0.1	K00605	map00630
gid53054.0.1	K00605	map00670
gid5306.0.1	K14488	map04075
gid5307.0.1	K11097	map03040
gid53085.0.1	K01897	map00061
gid53085.0.1	K01897	map00071
gid53085.0.1	K01897	map04146
gid5308.0.2	K07252	map00510
gid53110.0.1	K00547	map00270
gid53130.0.1	K11600	map03018
gid53130.0.3	K11600	map03018
gid53139.0.2	K07904	map04144
gid53141.0.1	K00826	map00270
gid53141.0.1	K00826	map00280
gid53141.0.1	K00826	map00290
gid53141.0.1	K00826	map00770
gid53142.0.1	K10666	map04141
gid53143.0.1	K13421	map00240
gid53143.0.2	K13421	map00240
gid53158.0.1	K00914	map00562
gid53158.0.1	K00914	map04070
gid53158.0.1	K00914	map04136
gid53158.0.1	K00914	map04145
gid5315.0.1	K01853	map00100
gid53162.0.1	K10249	map00062
gid53172.0.1	K00942	map00230
gid5317.0.2	K18835	map04626
gid53190.0.1	K01244	map00270
gid5319.0.1	K00254	map00240
gid53201.0.1	K07204	map04136
gid53215.0.2	K01183	map00520
gid5321.0.1	K01513	map00230
gid5321.0.1	K01513	map00240
gid5321.0.1	K01513	map00500
gid5321.0.1	K01513	map00740
gid5321.0.1	K01513	map00760
gid5321.0.1	K01513	map00770
gid53227.0.1	K08486	map04130
gid53251.0.2	K12890	map03040
gid53266.0.4	K04077	map03018
gid5326.0.1	K13950	map00790
gid53273.0.3	K15747	map00906
gid53287.0.2	K10528	map00592
gid53287.0.3	K10528	map00592
gid53288.0.1	K01012	map00780
gid53291.0.1	K01520	map00240
gid53292.0.1	K15397	map00062
gid53292.0.2	K15397	map00062
gid53292.0.3	K15397	map00062
gid53312.0.1	K13420	map04016
gid53322.1.3	K06133	map00770
gid53341.0.1	K18550	map00230
gid53341.0.1	K18550	map00760
gid53347.0.1	K12820	map03040
gid5334.0.1	K06125	map00130
gid5335.0.1	K03031	map03050
gid5335.1.1	K13420	map04016
gid5335.1.1	K13420	map04626
gid5336.0.1	K10144	map04120
gid53389.0.1	K14406	map03015
gid53389.0.2	K14406	map03015
gid5338.0.1	K02939	map03010
gid53398.0.1	K03283	map03040
gid53398.0.1	K03283	map04141
gid53398.0.1	K03283	map04144
gid53399.0.1	K16794	map00565
gid53401.0.1	K01051	map00040
gid53407.0.1	K10807	map00230
gid53407.0.1	K10807	map00240
gid53407.0.1	K10807	map00480
gid53417.0.1	K07466	map03030
gid53417.0.1	K07466	map03420
gid53417.0.1	K07466	map03430
gid53417.0.1	K07466	map03440
gid5342.0.1	K08288	map04141
gid53448.0.1	K02918	map03010
gid5344.0.1	K00234	map00020
gid5344.0.1	K00234	map00190
gid5344.0.3	K05280	map00941
gid5344.0.3	K05280	map00944
gid5344.1.1	K00234	map00020
gid5344.1.1	K00234	map00190
gid53455.0.1	K03064	map03050
gid53474.0.1	K01640	map00072
gid53474.0.1	K01640	map00280
gid53474.0.1	K01640	map00650
gid53474.0.1	K01640	map04146
gid53478.0.1	K20536	map04016
gid53478.0.2	K20600	map04016
gid5349.0.1	K01206	map00511
gid53506.0.1	K12606	map03018
gid5350.0.1	K00232	map00071
gid5350.0.1	K00232	map00592
gid5350.0.1	K00232	map01040
gid5350.0.1	K00232	map04146
gid53512.0.1	K14487	map04075
gid53516.0.1	K14290	map03008
gid53516.0.1	K14290	map03013
gid53525.0.1	K14488	map04075
gid53547.0.1	K10575	map04120
gid53547.0.1	K10575	map04141
gid5354.1.1	K07904	map04144
gid53556.0.1	K08653	map04141
gid5355.0.1	K01184	map00040
gid5356.0.1	K00288	map00670
gid53585.0.2	K00859	map00770
gid53586.1.1	K01874	map00450
gid53586.1.1	K01874	map00970
gid53586.2.2	K01874	map00450
gid53586.2.2	K01874	map00970
gid53586.3.1	K01874	map00450
gid53586.3.1	K01874	map00970
gid53589.1.1	K14488	map04075
gid53589.1.2	K14488	map04075
gid53596.0.1	K01209	map00520
gid53606.0.1	K02889	map03010
gid53606.0.2	K02889	map03010
gid53610.0.1	K12858	map03040
gid53610.0.2	K12858	map03040
gid53610.0.3	K12858	map03040
gid53610.0.4	K12858	map03040
gid53610.0.5	K12858	map03040
gid53614.0.1	K03781	map00380
gid53614.0.1	K03781	map00630
gid53614.0.1	K03781	map04016
gid53614.0.1	K03781	map04146
gid53616.0.1	K12611	map03018
gid5363.0.1	K13356	map00073
gid5363.0.1	K13356	map04146
gid53643.0.1	K14175	map00909
gid53652.0.1	K03231	map03013
gid5365.0.1	K13412	map04626
gid5365.1.1	K13412	map04626
gid53660.0.1	K03526	map00900
gid53664.0.1	K03165	map03440
gid53678.0.1	K18835	map04626
gid53679.0.1	K15633	map00010
gid53679.0.1	K15633	map00260
gid53703.0.1	K02138	map00190
gid53704.0.1	K07374	map04145
gid5370.0.1	K10775	map00360
gid5370.0.1	K10775	map00940
gid53715.0.1	K01051	map00040
gid53718.0.1	K05298	map00710
gid53718.0.3	K05298	map00710
gid5371.0.1	K00434	map00053
gid5371.0.1	K00434	map00480
gid53733.0.1	K05681	map02010
gid53813.0.1	K15013	map00061
gid53813.0.1	K15013	map00071
gid53813.0.2	K15013	map00061
gid53813.0.2	K15013	map00071
gid53824.0.1	K02993	map03010
gid5383.0.1	K01191	map00511
gid53851.0.1	K03869	map04120
gid53851.0.2	K03869	map04120
gid53853.0.1	K02974	map03010
gid53853.1.2	K03869	map04120
gid53866.0.4	K14488	map04075
gid53892.0.1	K02873	map03010
gid538.0.1	K14494	map04075
gid53900.0.2	K07407	map00052
gid53900.0.2	K07407	map00561
gid53900.0.2	K07407	map00600
gid53900.0.2	K07407	map00603
gid53900.0.3	K07407	map00052
gid53900.0.3	K07407	map00561
gid53900.0.3	K07407	map00600
gid53900.0.3	K07407	map00603
gid53905.0.1	K15400	map00073
gid53907.0.1	K12869	map03040
gid53907.0.2	K12869	map03040
gid53907.0.3	K12869	map03040
gid53907.0.4	K12869	map03040
gid53908.0.1	K01772	map00860
gid5390.0.1	K00511	map00100
gid5390.0.1	K00511	map00909
gid5390.1.1	K00511	map00100
gid5390.1.1	K00511	map00909
gid5391.0.1	K00913	map00562
gid5391.0.1	K00913	map04070
gid53925.0.1	K10573	map04120
gid53930.0.1	K00261	map00220
gid53930.0.1	K00261	map00250
gid53930.0.1	K00261	map00471
gid53930.0.1	K00261	map00910
gid53939.0.1	K16196	map04141
gid53943.0.2	K16222	map04712
gid53948.0.2	K13519	map00561
gid53948.0.2	K13519	map00564
gid53948.0.2	K13519	map00565
gid53948.0.3	K13519	map00561
gid53948.0.3	K13519	map00564
gid53948.0.3	K13519	map00565
gid5396.0.1	K13344	map04146
gid5397.0.1	K01711	map00051
gid5397.0.1	K01711	map00520
gid5398.0.1	K14494	map04075
gid53993.0.1	K03066	map03050
gid5399.0.1	K00972	map00520
gid54002.0.1	K10683	map03440
gid54007.0.1	K00831	map00260
gid54007.0.1	K00831	map00750
gid5401.0.1	K03147	map00730
gid54029.0.1	K14549	map03008
gid54029.0.2	K14549	map03008
gid54030.1.3	K01535	map00190
gid54041.0.1	K13457	map04626
gid54046.0.1	K12818	map03040
gid5404.0.1	K11808	map00230
gid5406.0.1	K02863	map03010
gid54084.0.1	K14502	map04075
gid54101.0.1	K03127	map03022
gid5411.0.1	K13082	map00941
gid54135.0.1	K14326	map03013
gid54135.0.1	K14326	map03015
gid5413.0.1	K13114	map03013
gid5413.0.1	K13114	map03015
gid5413.1.1	K13114	map03013
gid5413.1.1	K13114	map03015
gid54152.0.1	K10143	map04120
gid54152.0.1	K10143	map04712
gid54155.0.2	K04564	map04146
gid5416.0.1	K04728	map03440
gid54185.0.1	K12188	map04144
gid5418.0.1	K01759	map00620
gid54201.0.1	K14411	map03015
gid54211.0.1	K00876	map00240
gid54214.0.1	K02147	map00190
gid54214.0.1	K02147	map04145
gid54215.0.1	K12614	map03018
gid54221.0.1	K06689	map04120
gid54221.0.1	K06689	map04141
gid54225.0.1	K03115	map03008
gid54225.0.1	K03115	map04712
gid54225.0.2	K03115	map03008
gid54225.0.2	K03115	map04712
gid5423.0.1	K02987	map03010
gid54245.0.1	K10615	map04120
gid54257.0.1	K03879	map00190
gid54257.0.2	K03879	map00190
gid54268.0.3	K00665	map00061
gid5427.0.1	K13606	map00860
gid54291.0.1	K01580	map00250
gid54291.0.1	K01580	map00410
gid54291.0.1	K01580	map00430
gid54291.0.1	K01580	map00650
gid54304.0.2	K02882	map03010
gid5430.0.2	K12126	map04075
gid5430.0.2	K12126	map04712
gid54324.0.1	K01082	map00920
gid54332.0.1	K05681	map02010
gid54332.0.4	K05681	map02010
gid54339.0.1	K18551	map00760
gid5433.0.1	K10601	map04120
gid5433.0.1	K10601	map04141
gid54352.0.1	K01455	map00460
gid54352.0.1	K01455	map00630
gid54352.0.1	K01455	map00910
gid54358.1.1	K00764	map00230
gid54358.1.1	K00764	map00250
gid5437.0.1	K11816	map00380
gid54381.0.1	K14525	map03008
gid54381.0.1	K14525	map03013
gid54381.0.2	K14525	map03008
gid54381.0.2	K14525	map03013
gid54384.0.1	K09699	map00280
gid54384.0.1	K09699	map00640
gid54387.0.2	K13508	map00561
gid54387.0.2	K13508	map00564
gid54387.0.3	K13508	map00561
gid54387.0.3	K13508	map00564
gid5439.0.1	K01872	map00970
gid54416.0.1	K13458	map04626
gid5441.0.1	K12604	map03018
gid54425.0.1	K11423	map00310
gid5443.0.1	K12447	map00040
gid5443.0.1	K12447	map00052
gid5443.0.1	K12447	map00053
gid5443.0.1	K12447	map00520
gid5444.0.1	K03873	map04120
gid54451.0.1	K02991	map03010
gid54456.0.2	K02183	map04016
gid54456.0.2	K02183	map04070
gid54456.0.2	K02183	map04626
gid5445.0.1	K10609	map03420
gid5445.0.1	K10609	map04120
gid5445.0.2	K10609	map03420
gid5445.0.2	K10609	map04120
gid54465.0.1	K12830	map03040
gid54483.0.1	K14651	map03022
gid5448.0.1	K18468	map04144
gid54515.0.1	K13606	map00860
gid54527.0.1	K14558	map03008
gid5452.0.1	K07953	map04141
gid5453.0.1	K00927	map00010
gid5453.0.1	K00927	map00710
gid54544.0.1	K10839	map03420
gid54544.0.1	K10839	map04141
gid54544.0.2	K10839	map03420
gid54544.0.2	K10839	map04141
gid5454.0.1	K03097	map03008
gid5454.0.1	K03097	map04712
gid54551.0.2	K01850	map00400
gid54551.0.4	K01850	map00400
gid54556.0.1	K02728	map03050
gid54557.0.2	K08341	map04136
gid5457.0.1	K03100	map03060
gid5459.0.1	K07179	map03008
gid545.0.1	K05681	map02010
gid54602.0.2	K00383	map00480
gid5460.0.1	K12133	map04712
gid5461.0.1	K05681	map02010
gid54621.0.1	K01623	map00010
gid54621.0.1	K01623	map00030
gid54621.0.1	K01623	map00051
gid54621.0.1	K01623	map00710
gid54621.0.2	K01623	map00010
gid54621.0.2	K01623	map00030
gid54621.0.2	K01623	map00051
gid54621.0.2	K01623	map00710
gid54626.0.1	K13066	map00940
gid54644.0.2	K13431	map03060
gid54644.1.1	K13431	map03060
gid5464.0.1	K10802	map03410
gid54659.0.1	K13993	map04141
gid5465.1.1	K00703	map00500
gid5466.0.1	K12133	map04712
gid54670.0.1	K03237	map03013
gid54670.0.1	K03237	map04141
gid5467.0.1	K14488	map04075
gid546.0.1	K05681	map02010
gid5472.0.1	K01897	map00061
gid5472.0.1	K01897	map00071
gid5472.0.1	K01897	map04146
gid54749.0.1	K05278	map00941
gid54750.0.1	K20538	map04016
gid5476.0.1	K02137	map00190
gid5477.0.1	K01805	map00040
gid5477.0.1	K01805	map00051
gid54785.0.1	K01580	map00250
gid54785.0.1	K01580	map00410
gid54785.0.1	K01580	map00430
gid54785.0.1	K01580	map00650
gid54789.0.1	K14293	map03013
gid54792.0.1	K03251	map03013
gid5479.0.1	K08269	map04136
gid5482.0.1	K10140	map03420
gid5482.0.1	K10140	map04120
gid5484.0.1	K03257	map03013
gid54863.0.1	K08852	map04141
gid54863.0.2	K13459	map04626
gid54867.0.1	K06689	map04120
gid54867.0.1	K06689	map04141
gid548.0.1	K01623	map00010
gid548.0.1	K01623	map00030
gid548.0.1	K01623	map00051
gid548.0.1	K01623	map00710
gid548.1.1	K01623	map00010
gid548.1.1	K01623	map00030
gid548.1.1	K01623	map00051
gid548.1.1	K01623	map00710
gid54909.0.1	K00817	map00340
gid54909.0.1	K00817	map00350
gid54909.0.1	K00817	map00360
gid54909.0.1	K00817	map00400
gid54909.0.1	K00817	map00960
gid5490.0.1	K12896	map03040
gid5491.0.1	K00417	map00190
gid54930.0.1	K04120	map00904
gid54940.0.1	K19199	map00310
gid54941.0.1	K02988	map03010
gid54948.0.1	K12741	map03040
gid54955.0.1	K08341	map04136
gid5496.0.1	K10206	map00300
gid54983.0.1	K08486	map04130
gid54987.0.4	K05857	map00562
gid54987.0.4	K05857	map04070
gid54987.0.4	K05857	map04933
gid54990.0.1	K13066	map00940
gid54994.0.1	K02108	map00190
gid54994.0.1	K02108	map00195
gid54998.0.1	K03258	map03013
gid5499.0.1	K10256	map01040
gid549.1.2	K02639	map00195
gid55016.1.1	K10683	map03440
gid55025.0.1	K20728	map04016
gid5502.0.1	K12200	map04144
gid55055.0.1	K00384	map00450
gid5508.0.1	K12847	map03040
gid55091.0.1	K12741	map03040
gid55109.0.1	K12624	map03018
gid55109.0.1	K12624	map03040
gid5512.0.1	K16196	map04141
gid55131.0.1	K00869	map00900
gid55131.0.1	K00869	map04146
gid55131.0.2	K00869	map00900
gid55131.0.2	K00869	map04146
gid55136.0.1	K03146	map00730
gid55136.0.2	K03146	map00730
gid5514.0.1	K01695	map00260
gid5514.0.1	K01695	map00400
gid55154.0.3	K08678	map00520
gid5515.0.1	K13456	map04626
gid5517.0.1	K20547	map00520
gid5517.0.1	K20547	map04016
gid55186.0.3	K00456	map00270
gid55186.0.3	K00456	map00430
gid55192.0.1	K13429	map04626
gid55192.0.2	K00430	map00940
gid551.0.1	K01184	map00040
gid55222.0.1	K13989	map04141
gid5522.0.1	K02935	map03010
gid55236.0.1	K14326	map03013
gid55236.0.1	K14326	map03015
gid55245.0.1	K14411	map03015
gid5524.0.1	K12309	map00052
gid5524.0.1	K12309	map00511
gid5524.0.1	K12309	map00531
gid5524.0.1	K12309	map00600
gid5524.0.1	K12309	map00604
gid5524.0.2	K12309	map00052
gid5524.0.2	K12309	map00511
gid5524.0.2	K12309	map00531
gid5524.0.2	K12309	map00600
gid5524.0.2	K12309	map00604
gid55264.0.1	K00134	map00010
gid55264.0.1	K00134	map00710
gid5526.0.1	K12173	map03440
gid55271.1.1	K02893	map03010
gid55279.0.1	K04035	map00860
gid55287.0.1	K15397	map00062
gid5528.0.1	K12349	map00600
gid55290.0.1	K12121	map04712
gid5530.0.1	K03955	map00190
gid55310.0.1	K13946	map04075
gid55318.0.1	K10580	map04120
gid55319.0.3	K13513	map00561
gid55319.0.3	K13513	map00564
gid5531.0.1	K13427	map00220
gid5531.0.1	K13427	map00330
gid5531.0.1	K13427	map04626
gid5532.1.1	K20538	map04016
gid5533.0.1	K18081	map00562
gid5533.0.1	K18081	map04070
gid55341.0.1	K18532	map00230
gid55341.0.1	K18532	map03008
gid55343.0.1	K01679	map00020
gid55343.0.1	K01679	map00620
gid55346.0.2	K00616	map00030
gid5534.0.1	K07904	map04144
gid55355.0.1	K10956	map03060
gid55355.0.1	K10956	map04141
gid55355.0.1	K10956	map04145
gid55357.0.1	K00995	map00564
gid55365.0.1	K14563	map03008
gid55365.0.2	K14563	map03008
gid55368.0.2	K13519	map00561
gid55368.0.2	K13519	map00564
gid55368.0.2	K13519	map00565
gid55373.0.1	K07374	map04145
gid55373.0.2	K07374	map04145
gid5539.0.1	K01176	map00500
gid553.0.1	K02328	map00230
gid553.0.1	K02328	map00240
gid553.0.1	K02328	map03030
gid553.0.1	K02328	map03410
gid553.0.1	K02328	map03420
gid553.0.1	K02328	map03430
gid553.0.1	K02328	map03440
gid553.1.1	K03283	map03040
gid553.1.1	K03283	map04141
gid553.1.1	K03283	map04144
gid55403.0.1	K09490	map03060
gid55403.0.1	K09490	map04141
gid55409.0.1	K01641	map00072
gid55409.0.1	K01641	map00280
gid55409.0.1	K01641	map00650
gid55409.0.1	K01641	map00900
gid55409.0.2	K01641	map00072
gid55409.0.2	K01641	map00280
gid55409.0.2	K01641	map00650
gid55409.0.2	K01641	map00900
gid5540.0.1	K10882	map03440
gid55410.1.1	K14175	map00909
gid55426.0.1	K13525	map04141
gid55426.0.2	K13525	map04141
gid55426.0.3	K13525	map04141
gid55427.0.1	K01535	map00190
gid55431.0.1	K13348	map04146
gid55437.0.1	K06688	map04120
gid55437.0.2	K06688	map04120
gid5543.0.1	K10571	map04120
gid5544.0.1	K03347	map04120
gid5544.0.1	K03347	map04141
gid55482.0.3	K05681	map02010
gid55506.1.1	K03787	map00230
gid55506.1.1	K03787	map00240
gid55506.1.1	K03787	map00760
gid55515.0.1	K05666	map02010
gid5551.0.1	K03428	map00860
gid55527.0.1	K11883	map03008
gid5553.0.1	K03353	map04120
gid55557.0.2	K12196	map04144
gid55560.0.1	K09490	map03060
gid55560.0.1	K09490	map04141
gid55569.0.1	K03249	map03013
gid55584.1.1	K12821	map03040
gid55595.0.2	K10580	map04120
gid5559.0.1	K00430	map00940
gid55631.0.1	K10901	map03440
gid55631.0.2	K10901	map03440
gid5564.0.1	K01176	map00500
gid55650.0.1	K10843	map03022
gid55650.0.1	K10843	map03420
gid55654.0.1	K06617	map00052
gid5565.0.1	K01179	map00500
gid55667.0.1	K00794	map00740
gid55679.0.1	K13412	map04626
gid55687.0.1	K12133	map04712
gid5568.0.1	K10684	map04120
gid556.0.1	K01892	map00970
gid55716.0.1	K12823	map03040
gid55718.0.1	K00858	map00760
gid55723.0.1	K14760	map00130
gid5572.0.1	K16223	map04712
gid5572.0.2	K16223	map04712
gid55747.0.1	K03880	map00190
gid55747.0.2	K02262	map00190
gid55747.0.3	K02126	map00190
gid55752.0.1	K03246	map03013
gid55762.0.1	K02183	map04016
gid55762.0.1	K02183	map04070
gid55762.0.1	K02183	map04626
gid55777.0.1	K09648	map03060
gid5578.0.1	K07151	map00510
gid5578.0.1	K07151	map04141
gid55797.0.2	K12662	map03040
gid557.0.1	K00889	map00562
gid557.0.1	K00889	map04070
gid557.0.1	K00889	map04144
gid55822.0.1	K02889	map03010
gid5582.0.1	K12946	map03060
gid55834.0.1	K12447	map00040
gid55834.0.1	K12447	map00052
gid55834.0.1	K12447	map00053
gid55834.0.1	K12447	map00520
gid55851.0.1	K00419	map00190
gid55856.0.1	K00128	map00010
gid55856.0.1	K00128	map00053
gid55856.0.1	K00128	map00071
gid55856.0.1	K00128	map00280
gid55856.0.1	K00128	map00310
gid55856.0.1	K00128	map00330
gid55856.0.1	K00128	map00340
gid55856.0.1	K00128	map00380
gid55856.0.1	K00128	map00410
gid55856.0.1	K00128	map00561
gid55856.0.1	K00128	map00620
gid55856.0.1	K00128	map00903
gid55858.0.1	K15803	map00909
gid5586.0.1	K02901	map03010
gid55876.0.1	K00253	map00280
gid55881.0.1	K03259	map03013
gid5588.0.1	K01057	map00030
gid55904.0.1	K00036	map00030
gid55904.0.1	K00036	map00480
gid55915.0.1	K04712	map00600
gid5592.0.1	K10802	map03410
gid5594.0.1	K00660	map00941
gid5594.0.1	K00660	map04712
gid55977.0.1	K19355	map00051
gid5598.0.1	K15397	map00062
gid5599.0.1	K16190	map00040
gid5599.0.1	K16190	map00053
gid5599.0.1	K16190	map00520
gid5601.0.1	K14486	map04075
gid56020.0.1	K08852	map04141
gid56022.0.2	K10743	map03030
gid56026.0.2	K00121	map00010
gid56026.0.2	K00121	map00071
gid56026.0.2	K00121	map00350
gid5603.0.1	K19355	map00051
gid56044.0.1	K05277	map00941
gid5604.0.1	K13354	map04146
gid5605.0.1	K08916	map00196
gid5605.0.2	K08916	map00196
gid5605.0.3	K08916	map00196
gid56074.0.1	K14492	map04075
gid56083.0.1	K00059	map00061
gid56083.0.1	K00059	map00333
gid56083.0.1	K00059	map00780
gid56083.0.1	K00059	map01040
gid5608.0.1	K03249	map03013
gid5609.0.1	K13456	map04626
gid560.0.1	K12603	map03018
gid56119.0.1	K14006	map04141
gid56123.0.1	K03953	map00190
gid56143.0.1	K01210	map00500
gid56145.0.1	K00128	map00010
gid56145.0.1	K00128	map00053
gid56145.0.1	K00128	map00071
gid56145.0.1	K00128	map00280
gid56145.0.1	K00128	map00310
gid56145.0.1	K00128	map00330
gid56145.0.1	K00128	map00340
gid56145.0.1	K00128	map00380
gid56145.0.1	K00128	map00410
gid56145.0.1	K00128	map00561
gid56145.0.1	K00128	map00620
gid56145.0.1	K00128	map00903
gid56145.0.2	K00128	map00010
gid56145.0.2	K00128	map00053
gid56145.0.2	K00128	map00071
gid56145.0.2	K00128	map00280
gid56145.0.2	K00128	map00310
gid56145.0.2	K00128	map00330
gid56145.0.2	K00128	map00340
gid56145.0.2	K00128	map00380
gid56145.0.2	K00128	map00410
gid56145.0.2	K00128	map00561
